GEO_ID,NAME,S2201_C01_001E,S2201_C01_002E,S2201_C01_003E,S2201_C01_004E,S2201_C01_005E,S2201_C01_006E,S2201_C01_007E,S2201_C01_008E,S2201_C01_009E,S2201_C01_010E,S2201_C01_011E,S2201_C01_012E,S2201_C01_013E,S2201_C01_014E,S2201_C01_015E,S2201_C01_016E,S2201_C01_017E,S2201_C01_018E,S2201_C01_019E,S2201_C01_020E,S2201_C01_021E,S2201_C01_022E,S2201_C01_023E,S2201_C01_024E,S2201_C01_025E,S2201_C01_026E,S2201_C01_027E,S2201_C01_028E,S2201_C01_029E,S2201_C01_030E,S2201_C01_031E,S2201_C01_032E,S2201_C01_033E,S2201_C01_034E,S2201_C01_035E,S2201_C01_036E,S2201_C01_037E,S2201_C01_038E,S2201_C02_001E,S2201_C02_002E,S2201_C02_003E,S2201_C02_004E,S2201_C02_005E,S2201_C02_006E,S2201_C02_007E,S2201_C02_008E,S2201_C02_009E,S2201_C02_010E,S2201_C02_011E,S2201_C02_012E,S2201_C02_013E,S2201_C02_014E,S2201_C02_015E,S2201_C02_016E,S2201_C02_017E,S2201_C02_018E,S2201_C02_019E,S2201_C02_020E,S2201_C02_021E,S2201_C02_022E,S2201_C02_023E,S2201_C02_024E,S2201_C02_025E,S2201_C02_026E,S2201_C02_027E,S2201_C02_028E,S2201_C02_029E,S2201_C02_030E,S2201_C02_031E,S2201_C02_032E,S2201_C02_033E,S2201_C02_034E,S2201_C02_035E,S2201_C02_036E,S2201_C02_037E,S2201_C02_038E,S2201_C03_001E,S2201_C03_002E,S2201_C03_003E,S2201_C03_004E,S2201_C03_005E,S2201_C03_006E,S2201_C03_007E,S2201_C03_008E,S2201_C03_009E,S2201_C03_010E,S2201_C03_011E,S2201_C03_012E,S2201_C03_013E,S2201_C03_014E,S2201_C03_015E,S2201_C03_016E,S2201_C03_017E,S2201_C03_018E,S2201_C03_019E,S2201_C03_020E,S2201_C03_021E,S2201_C03_022E,S2201_C03_023E,S2201_C03_024E,S2201_C03_025E,S2201_C03_026E,S2201_C03_027E,S2201_C03_028E,S2201_C03_029E,S2201_C03_030E,S2201_C03_031E,S2201_C03_032E,S2201_C03_033E,S2201_C03_034E,S2201_C03_035E,S2201_C03_036E,S2201_C03_037E,S2201_C03_038E,S2201_C04_001E,S2201_C04_002E,S2201_C04_003E,S2201_C04_004E,S2201_C04_005E,S2201_C04_006E,S2201_C04_007E,S2201_C04_008E,S2201_C04_009E,S2201_C04_010E,S2201_C04_011E,S2201_C04_012E,S2201_C04_013E,S2201_C04_014E,S2201_C04_015E,S2201_C04_016E,S2201_C04_017E,S2201_C04_018E,S2201_C04_019E,S2201_C04_020E,S2201_C04_021E,S2201_C04_022E,S2201_C04_023E,S2201_C04_024E,S2201_C04_025E,S2201_C04_026E,S2201_C04_027E,S2201_C04_028E,S2201_C04_029E,S2201_C04_030E,S2201_C04_031E,S2201_C04_032E,S2201_C04_033E,S2201_C04_034E,S2201_C04_035E,S2201_C04_036E,S2201_C04_037E,S2201_C04_038E,S2201_C05_001E,S2201_C05_002E,S2201_C05_003E,S2201_C05_004E,S2201_C05_005E,S2201_C05_006E,S2201_C05_007E,S2201_C05_008E,S2201_C05_009E,S2201_C05_010E,S2201_C05_011E,S2201_C05_012E,S2201_C05_013E,S2201_C05_014E,S2201_C05_015E,S2201_C05_016E,S2201_C05_017E,S2201_C05_018E,S2201_C05_019E,S2201_C05_020E,S2201_C05_021E,S2201_C05_022E,S2201_C05_023E,S2201_C05_024E,S2201_C05_025E,S2201_C05_026E,S2201_C05_027E,S2201_C05_028E,S2201_C05_029E,S2201_C05_030E,S2201_C05_031E,S2201_C05_032E,S2201_C05_033E,S2201_C05_034E,S2201_C05_035E,S2201_C05_036E,S2201_C05_037E,S2201_C05_038E,S2201_C06_001E,S2201_C06_002E,S2201_C06_003E,S2201_C06_004E,S2201_C06_005E,S2201_C06_006E,S2201_C06_007E,S2201_C06_008E,S2201_C06_009E,S2201_C06_010E,S2201_C06_011E,S2201_C06_012E,S2201_C06_013E,S2201_C06_014E,S2201_C06_015E,S2201_C06_016E,S2201_C06_017E,S2201_C06_018E,S2201_C06_019E,S2201_C06_020E,S2201_C06_021E,S2201_C06_022E,S2201_C06_023E,S2201_C06_024E,S2201_C06_025E,S2201_C06_026E,S2201_C06_027E,S2201_C06_028E,S2201_C06_029E,S2201_C06_030E,S2201_C06_031E,S2201_C06_032E,S2201_C06_033E,S2201_C06_034E,S2201_C06_035E,S2201_C06_036E,S2201_C06_037E,S2201_C06_038E
1400000US42101008602,Census Tract 86.02; Philadelphia County; Pennsylvania,1624,363,1261,163,427,97,330,1034,324,61,263,37,226,0,1300,102,164,60,104,1034,445,1179,412,1212,524,969,0,109,0,0,22,30,514,31342,590,44,342,204,(X),22.4,77.6,10,26.3,6,20.3,63.7,20,3.8,16.2,2.3,13.9,0,80,6.3,10.1,3.7,6.4,63.7,27.4,72.6,25.4,74.6,32.3,59.7,0,6.7,0,0,1.4,1.8,31.7,(X),(X),7.5,58,34.6,331,209,122,25,74,28,46,232,56,4,52,20,32,0,275,21,22,8,14,232,162,169,213,118,70,245,0,16,0,0,0,0,70,14963,99,29,70,0,20.4,63.1,36.9,7.6,22.4,8.5,13.9,70.1,16.9,1.2,15.7,6,9.7,0,83.1,6.3,6.6,2.4,4.2,70.1,48.9,51.1,64.4,35.6,21.1,74,0,4.8,0,0,0,0,21.1,(X),(X),29.3,70.7,0,1293,154,1139,138,353,69,284,802,268,57,211,17,194,0,1025,81,142,52,90,802,283,1010,199,1094,454,724,0,93,0,0,22,30,444,33142,491,15,272,204,79.6,11.9,88.1,10.7,27.3,5.3,22,62,20.7,4.4,16.3,1.3,15,0,79.3,6.3,11,4,7,62,21.9,78.1,15.4,84.6,35.1,56,0,7.2,0,0,1.7,2.3,34.3,(X),(X),3.1,55.4,41.5
1400000US42101008701,Census Tract 87.01; Philadelphia County; Pennsylvania,1866,112,1754,351,54,0,54,1461,253,237,16,0,16,0,1613,114,38,0,38,1461,253,1613,154,1712,1157,157,30,362,0,19,141,38,1119,59722,405,0,15,390,(X),6,94,18.8,2.9,0,2.9,78.3,13.6,12.7,0.9,0,0.9,0,86.4,6.1,2,0,2,78.3,13.6,86.4,8.3,91.7,62,8.4,1.6,19.4,0,1,7.6,2,60,(X),(X),0,3.7,96.3,70,15,55,0,0,0,0,70,0,0,0,0,0,0,70,0,0,0,0,70,34,36,38,32,32,0,19,0,0,19,0,0,32,29605,0,0,0,0,3.8,21.4,78.6,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,48.6,51.4,54.3,45.7,45.7,0,27.1,0,0,27.1,0,0,45.7,(X),(X),-,-,-,1796,97,1699,351,54,0,54,1391,253,237,16,0,16,0,1543,114,38,0,38,1391,219,1577,116,1680,1125,157,11,362,0,0,141,38,1087,60794,405,0,15,390,96.2,5.4,94.6,19.5,3,0,3,77.4,14.1,13.2,0.9,0,0.9,0,85.9,6.3,2.1,0,2.1,77.4,12.2,87.8,6.5,93.5,62.6,8.7,0.6,20.2,0,0,7.9,2.1,60.5,(X),(X),0,3.7,96.3
1400000US42101008702,Census Tract 87.02; Philadelphia County; Pennsylvania,1688,94,1594,161,68,29,39,1459,97,76,21,0,21,0,1591,85,47,29,18,1459,541,1147,279,1409,862,274,0,385,0,117,50,145,862,36071,229,3,76,150,(X),5.6,94.4,9.5,4,1.7,2.3,86.4,5.7,4.5,1.2,0,1.2,0,94.3,5,2.8,1.7,1.1,86.4,32,68,16.5,83.5,51.1,16.2,0,22.8,0,6.9,3,8.6,51.1,(X),(X),1.3,33.2,65.5,297,0,297,0,0,0,0,297,0,0,0,0,0,0,297,0,0,0,0,297,111,186,197,100,159,138,0,0,0,0,0,0,159,15977,0,0,0,0,17.6,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,37.4,62.6,66.3,33.7,53.5,46.5,0,0,0,0,0,0,53.5,(X),(X),-,-,-,1391,94,1297,161,68,29,39,1162,97,76,21,0,21,0,1294,85,47,29,18,1162,430,961,82,1309,703,136,0,385,0,117,50,145,703,40483,229,3,76,150,82.4,6.8,93.2,11.6,4.9,2.1,2.8,83.5,7,5.5,1.5,0,1.5,0,93,6.1,3.4,2.1,1.3,83.5,30.9,69.1,5.9,94.1,50.5,9.8,0,27.7,0,8.4,3.6,10.4,50.5,(X),(X),1.3,33.2,65.5
1400000US42101008801,Census Tract 88.01; Philadelphia County; Pennsylvania,398,11,387,51,5,0,5,342,17,17,0,0,0,0,381,34,5,0,5,342,137,261,18,380,189,0,0,167,0,32,10,52,169,36574,56,19,21,16,(X),2.8,97.2,12.8,1.3,0,1.3,85.9,4.3,4.3,0,0,0,0,95.7,8.5,1.3,0,1.3,85.9,34.4,65.6,4.5,95.5,47.5,0,0,42,0,8,2.5,13.1,42.5,(X),(X),33.9,37.5,28.6,6,6,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,6,0,-,6,0,0,6,1.5,100,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,100,0,(X),(X),0,0,100,392,5,387,45,5,0,5,342,11,11,0,0,0,0,381,34,5,0,5,342,137,255,12,380,183,0,0,167,0,32,10,46,169,36296,50,19,21,10,98.5,1.3,98.7,11.5,1.3,0,1.3,87.2,2.8,2.8,0,0,0,0,97.2,8.7,1.3,0,1.3,87.2,34.9,65.1,3.1,96.9,46.7,0,0,42.6,0,8.2,2.6,11.7,43.1,(X),(X),38,42,20
1400000US42101008802,Census Tract 88.02; Philadelphia County; Pennsylvania,1577,133,1444,103,208,0,208,1266,103,0,103,0,103,0,1474,103,105,0,105,1266,773,804,225,1352,674,306,0,506,0,0,91,235,523,21064,311,106,152,53,(X),8.4,91.6,6.5,13.2,0,13.2,80.3,6.5,0,6.5,0,6.5,0,93.5,6.5,6.7,0,6.7,80.3,49,51,14.3,85.7,42.7,19.4,0,32.1,0,0,5.8,14.9,33.2,(X),(X),34.1,48.9,17,103,16,87,0,103,0,103,0,103,0,103,0,103,0,0,0,0,0,0,0,87,16,87,16,16,87,0,0,0,0,0,0,16,-,103,87,16,0,6.5,15.5,84.5,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,84.5,15.5,84.5,15.5,15.5,84.5,0,0,0,0,0,0,15.5,(X),(X),84.5,15.5,0,1474,117,1357,103,105,0,105,1266,0,0,0,0,0,0,1474,103,105,0,105,1266,686,788,138,1336,658,219,0,506,0,0,91,235,507,22264,208,19,136,53,93.5,7.9,92.1,7,7.1,0,7.1,85.9,0,0,0,0,0,0,100,7,7.1,0,7.1,85.9,46.5,53.5,9.4,90.6,44.6,14.9,0,34.3,0,0,6.2,15.9,34.4,(X),(X),9.1,65.4,25.5
1400000US42101009000,Census Tract 90; Philadelphia County; Pennsylvania,1412,129,1283,203,43,11,32,1166,132,97,35,3,32,0,1280,106,8,8,0,1166,589,823,311,1101,978,173,0,201,0,0,60,33,953,37674,246,54,48,144,(X),9.1,90.9,14.4,3,0.8,2.3,82.6,9.3,6.9,2.5,0.2,2.3,0,90.7,7.5,0.6,0.6,0,82.6,41.7,58.3,22,78,69.3,12.3,0,14.2,0,0,4.2,2.3,67.5,(X),(X),22,19.5,58.5,97,13,84,0,40,8,32,57,32,0,32,0,32,0,65,0,8,8,0,57,68,29,32,65,61,36,0,0,0,0,0,0,61,-,40,0,40,0,6.9,13.4,86.6,0,41.2,8.2,33,58.8,33,0,33,0,33,0,67,0,8.2,8.2,0,58.8,70.1,29.9,33,67,62.9,37.1,0,0,0,0,0,0,62.9,(X),(X),0,100,0,1315,116,1199,203,3,3,0,1109,100,97,3,3,0,0,1215,106,0,0,0,1109,521,794,279,1036,917,137,0,201,0,0,60,33,892,38634,206,54,8,144,93.1,8.8,91.2,15.4,0.2,0.2,0,84.3,7.6,7.4,0.2,0.2,0,0,92.4,8.1,0,0,0,84.3,39.6,60.4,21.2,78.8,69.7,10.4,0,15.3,0,0,4.6,2.5,67.8,(X),(X),26.2,3.9,69.9
1400000US42101009100,Census Tract 91; Philadelphia County; Pennsylvania,1747,603,1144,218,0,0,0,1529,0,0,0,0,0,0,1747,218,0,0,0,1529,848,899,570,1177,510,662,11,400,0,93,71,150,439,27266,218,50,16,152,(X),34.5,65.5,12.5,0,0,0,87.5,0,0,0,0,0,0,100,12.5,0,0,0,87.5,48.5,51.5,32.6,67.4,29.2,37.9,0.6,22.9,0,5.3,4.1,8.6,25.1,(X),(X),22.9,7.3,69.7,459,263,196,40,0,0,0,419,0,0,0,0,0,0,459,40,0,0,0,419,388,71,334,125,30,345,0,40,0,0,44,66,30,10625,40,40,0,0,26.3,57.3,42.7,8.7,0,0,0,91.3,0,0,0,0,0,0,100,8.7,0,0,0,91.3,84.5,15.5,72.8,27.2,6.5,75.2,0,8.7,0,0,9.6,14.4,6.5,(X),(X),100,0,0,1288,340,948,178,0,0,0,1110,0,0,0,0,0,0,1288,178,0,0,0,1110,460,828,236,1052,480,317,11,360,0,93,27,84,409,45833,178,10,16,152,73.7,26.4,73.6,13.8,0,0,0,86.2,0,0,0,0,0,0,100,13.8,0,0,0,86.2,35.7,64.3,18.3,81.7,37.3,24.6,0.9,28,0,7.2,2.1,6.5,31.8,(X),(X),5.6,9,85.4
1400000US42101009200,Census Tract 92; Philadelphia County; Pennsylvania,1441,283,1158,263,410,79,331,768,394,121,273,68,205,0,1047,142,137,11,126,768,354,1087,328,1113,372,726,23,228,0,18,74,47,358,43839,673,79,292,302,(X),19.6,80.4,18.3,28.5,5.5,23,53.3,27.3,8.4,18.9,4.7,14.2,0,72.7,9.9,9.5,0.8,8.7,53.3,24.6,75.4,22.8,77.2,25.8,50.4,1.6,15.8,0,1.2,5.1,3.3,24.8,(X),(X),11.7,43.4,44.9,433,136,297,82,242,13,229,109,256,78,178,13,165,0,177,4,64,0,64,109,141,292,248,185,32,341,13,47,0,0,0,13,32,34355,324,24,183,117,30,31.4,68.6,18.9,55.9,3,52.9,25.2,59.1,18,41.1,3,38.1,0,40.9,0.9,14.8,0,14.8,25.2,32.6,67.4,57.3,42.7,7.4,78.8,3,10.9,0,0,0,3,7.4,(X),(X),7.4,56.5,36.1,1008,147,861,181,168,66,102,659,138,43,95,55,40,0,870,138,73,11,62,659,213,795,80,928,340,385,10,181,0,18,74,34,326,62143,349,55,109,185,70,14.6,85.4,18,16.7,6.5,10.1,65.4,13.7,4.3,9.4,5.5,4,0,86.3,13.7,7.2,1.1,6.2,65.4,21.1,78.9,7.9,92.1,33.7,38.2,1,18,0,1.8,7.3,3.4,32.3,(X),(X),15.8,31.2,53
1400000US42101009300,Census Tract 93; Philadelphia County; Pennsylvania,2201,958,1243,414,683,190,493,1104,622,230,392,117,275,0,1579,184,291,73,218,1104,545,1656,748,1453,74,1969,0,102,0,6,50,27,74,33509,1097,116,589,392,(X),43.5,56.5,18.8,31,8.6,22.4,50.2,28.3,10.4,17.8,5.3,12.5,0,71.7,8.4,13.2,3.3,9.9,50.2,24.8,75.2,34,66,3.4,89.5,0,4.6,0,0.3,2.3,1.2,3.4,(X),(X),10.6,53.7,35.7,831,251,580,134,361,72,289,336,338,89,249,72,177,0,493,45,112,0,112,336,324,507,347,484,21,781,0,0,0,0,29,0,21,29792,495,71,266,158,37.8,30.2,69.8,16.1,43.4,8.7,34.8,40.4,40.7,10.7,30,8.7,21.3,0,59.3,5.4,13.5,0,13.5,40.4,39,61,41.8,58.2,2.5,94,0,0,0,0,3.5,0,2.5,(X),(X),14.3,53.7,31.9,1370,707,663,280,322,118,204,768,284,141,143,45,98,0,1086,139,179,73,106,768,221,1149,401,969,53,1188,0,102,0,6,21,27,53,34966,602,45,323,234,62.2,51.6,48.4,20.4,23.5,8.6,14.9,56.1,20.7,10.3,10.4,3.3,7.2,0,79.3,10.1,13.1,5.3,7.7,56.1,16.1,83.9,29.3,70.7,3.9,86.7,0,7.4,0,0.4,1.5,2,3.9,(X),(X),7.5,53.7,38.9
1400000US42101009400,Census Tract 94; Philadelphia County; Pennsylvania,1765,694,1071,180,775,120,655,810,662,34,628,78,550,0,1103,146,147,42,105,810,723,1042,710,1055,38,1620,0,0,0,0,107,26,38,26338,955,134,601,220,(X),39.3,60.7,10.2,43.9,6.8,37.1,45.9,37.5,1.9,35.6,4.4,31.2,0,62.5,8.3,8.3,2.4,5.9,45.9,41,59,40.2,59.8,2.2,91.8,0,0,0,0,6.1,1.5,2.2,(X),(X),14,62.9,23,974,361,613,47,553,78,475,374,515,24,491,78,413,0,459,23,62,0,62,374,533,441,482,492,0,892,0,0,0,0,82,26,0,15288,600,94,446,60,55.2,37.1,62.9,4.8,56.8,8,48.8,38.4,52.9,2.5,50.4,8,42.4,0,47.1,2.4,6.4,0,6.4,38.4,54.7,45.3,49.5,50.5,0,91.6,0,0,0,0,8.4,2.7,0,(X),(X),15.7,74.3,10,791,333,458,133,222,42,180,436,147,10,137,0,137,0,644,123,85,42,43,436,190,601,228,563,38,728,0,0,0,0,25,0,38,38484,355,40,155,160,44.8,42.1,57.9,16.8,28.1,5.3,22.8,55.1,18.6,1.3,17.3,0,17.3,0,81.4,15.5,10.7,5.3,5.4,55.1,24,76,28.8,71.2,4.8,92,0,0,0,0,3.2,0,4.8,(X),(X),11.3,43.7,45.1
1400000US42101009500,Census Tract 95; Philadelphia County; Pennsylvania,1575,398,1177,119,706,15,691,750,520,33,487,0,487,0,1055,86,219,15,204,750,585,990,741,834,0,1575,0,0,0,0,0,0,0,34652,825,82,402,341,(X),25.3,74.7,7.6,44.8,1,43.9,47.6,33,2.1,30.9,0,30.9,0,67,5.5,13.9,1,13,47.6,37.1,62.9,47,53,0,100,0,0,0,0,0,0,0,(X),(X),9.9,48.7,41.3,835,147,688,33,460,0,460,342,423,33,390,0,390,0,412,0,70,0,70,342,487,348,383,452,0,835,0,0,0,0,0,0,0,-,493,69,274,150,53,17.6,82.4,4,55.1,0,55.1,41,50.7,4,46.7,0,46.7,0,49.3,0,8.4,0,8.4,41,58.3,41.7,45.9,54.1,0,100,0,0,0,0,0,0,0,(X),(X),14,55.6,30.4,740,251,489,86,246,15,231,408,97,0,97,0,97,0,643,86,149,15,134,408,98,642,358,382,0,740,0,0,0,0,0,0,0,39776,332,13,128,191,47,33.9,66.1,11.6,33.2,2,31.2,55.1,13.1,0,13.1,0,13.1,0,86.9,11.6,20.1,2,18.1,55.1,13.2,86.8,48.4,51.6,0,100,0,0,0,0,0,0,0,(X),(X),3.9,38.6,57.5
1400000US42101009600,Census Tract 96; Philadelphia County; Pennsylvania,1464,582,882,179,532,6,526,753,416,18,398,0,398,0,1048,161,134,6,128,753,250,1214,593,871,0,1384,0,0,56,24,0,80,0,50786,711,137,362,212,(X),39.8,60.2,12.2,36.3,0.4,35.9,51.4,28.4,1.2,27.2,0,27.2,0,71.6,11,9.2,0.4,8.7,51.4,17.1,82.9,40.5,59.5,0,94.5,0,0,3.8,1.6,0,5.5,0,(X),(X),19.3,50.9,29.8,255,133,122,23,123,6,117,109,74,0,74,0,74,0,181,23,49,6,43,109,81,174,118,137,0,255,0,0,0,0,0,0,0,50063,146,19,78,49,17.4,52.2,47.8,9,48.2,2.4,45.9,42.7,29,0,29,0,29,0,71,9,19.2,2.4,16.9,42.7,31.8,68.2,46.3,53.7,0,100,0,0,0,0,0,0,0,(X),(X),13,53.4,33.6,1209,449,760,156,409,0,409,644,342,18,324,0,324,0,867,138,85,0,85,644,169,1040,475,734,0,1129,0,0,56,24,0,80,0,51110,565,118,284,163,82.6,37.1,62.9,12.9,33.8,0,33.8,53.3,28.3,1.5,26.8,0,26.8,0,71.7,11.4,7,0,7,53.3,14,86,39.3,60.7,0,93.4,0,0,4.6,2,0,6.6,0,(X),(X),20.9,50.3,28.8
1400000US42101009801,Census Tract 98.01; Philadelphia County; Pennsylvania,1056,384,672,259,392,72,320,405,346,109,237,56,181,0,710,150,155,16,139,405,165,891,338,718,87,882,0,41,0,14,32,14,87,71029,651,36,271,344,(X),36.4,63.6,24.5,37.1,6.8,30.3,38.4,32.8,10.3,22.4,5.3,17.1,0,67.2,14.2,14.7,1.5,13.2,38.4,15.6,84.4,32,68,8.2,83.5,0,3.9,0,1.3,3,1.3,8.2,(X),(X),5.5,41.6,52.8,147,73,74,35,83,39,44,29,69,18,51,39,12,0,78,17,32,0,32,29,15,132,79,68,31,107,0,0,0,0,9,0,31,49338,118,0,56,62,13.9,49.7,50.3,23.8,56.5,26.5,29.9,19.7,46.9,12.2,34.7,26.5,8.2,0,53.1,11.6,21.8,0,21.8,19.7,10.2,89.8,53.7,46.3,21.1,72.8,0,0,0,0,6.1,0,21.1,(X),(X),0,47.5,52.5,909,311,598,224,309,33,276,376,277,91,186,17,169,0,632,133,123,16,107,376,150,759,259,650,56,775,0,41,0,14,23,14,56,71654,533,36,215,282,86.1,34.2,65.8,24.6,34,3.6,30.4,41.4,30.5,10,20.5,1.9,18.6,0,69.5,14.6,13.5,1.8,11.8,41.4,16.5,83.5,28.5,71.5,6.2,85.3,0,4.5,0,1.5,2.5,1.5,6.2,(X),(X),6.8,40.3,52.9
1400000US42101009802,Census Tract 98.02; Philadelphia County; Pennsylvania,2081,876,1205,457,1012,189,823,612,796,220,576,84,492,0,1285,237,436,105,331,612,322,1759,491,1590,108,1802,0,0,0,0,171,134,84,72365,1469,178,545,746,(X),42.1,57.9,22,48.6,9.1,39.5,29.4,38.3,10.6,27.7,4,23.6,0,61.7,11.4,21,5,15.9,29.4,15.5,84.5,23.6,76.4,5.2,86.6,0,0,0,0,8.2,6.4,4,(X),(X),12.1,37.1,50.8,362,224,138,0,186,68,118,176,84,0,84,0,84,0,278,0,102,68,34,176,103,259,113,249,0,362,0,0,0,0,0,0,0,-,186,34,84,68,17.4,61.9,38.1,0,51.4,18.8,32.6,48.6,23.2,0,23.2,0,23.2,0,76.8,0,28.2,18.8,9.4,48.6,28.5,71.5,31.2,68.8,0,100,0,0,0,0,0,0,0,(X),(X),18.3,45.2,36.6,1719,652,1067,457,826,121,705,436,712,220,492,84,408,0,1007,237,334,37,297,436,219,1500,378,1341,108,1440,0,0,0,0,171,134,84,86875,1283,144,461,678,82.6,37.9,62.1,26.6,48.1,7,41,25.4,41.4,12.8,28.6,4.9,23.7,0,58.6,13.8,19.4,2.2,17.3,25.4,12.7,87.3,22,78,6.3,83.8,0,0,0,0,9.9,7.8,4.9,(X),(X),11.2,35.9,52.8
1400000US42101010000,Census Tract 100; Philadelphia County; Pennsylvania,1806,467,1339,503,691,46,645,612,720,290,430,43,387,0,1086,213,261,3,258,612,475,1331,488,1318,130,1602,0,22,0,17,35,37,130,51734,1194,164,358,672,(X),25.9,74.1,27.9,38.3,2.5,35.7,33.9,39.9,16.1,23.8,2.4,21.4,0,60.1,11.8,14.5,0.2,14.3,33.9,26.3,73.7,27,73,7.2,88.7,0,1.2,0,0.9,1.9,2,7.2,(X),(X),13.7,30,56.3,393,96,297,75,202,0,202,116,178,53,125,0,125,0,215,22,77,0,77,116,130,263,178,215,51,327,0,0,0,0,15,0,51,-,277,57,88,132,21.8,24.4,75.6,19.1,51.4,0,51.4,29.5,45.3,13.5,31.8,0,31.8,0,54.7,5.6,19.6,0,19.6,29.5,33.1,66.9,45.3,54.7,13,83.2,0,0,0,0,3.8,0,13,(X),(X),20.6,31.8,47.7,1413,371,1042,428,489,46,443,496,542,237,305,43,262,0,871,191,184,3,181,496,345,1068,310,1103,79,1275,0,22,0,17,20,37,79,54375,917,107,270,540,78.2,26.3,73.7,30.3,34.6,3.3,31.4,35.1,38.4,16.8,21.6,3,18.5,0,61.6,13.5,13,0.2,12.8,35.1,24.4,75.6,21.9,78.1,5.6,90.2,0,1.6,0,1.2,1.4,2.6,5.6,(X),(X),11.7,29.4,58.9
1400000US42101010100,Census Tract 101; Philadelphia County; Pennsylvania,2570,1044,1526,402,774,131,643,1394,703,196,507,98,409,0,1867,206,267,33,234,1394,587,1983,658,1912,0,2511,23,0,0,0,36,23,0,44144,1176,197,524,455,(X),40.6,59.4,15.6,30.1,5.1,25,54.2,27.4,7.6,19.7,3.8,15.9,0,72.6,8,10.4,1.3,9.1,54.2,22.8,77.2,25.6,74.4,0,97.7,0.9,0,0,0,1.4,0.9,0,(X),(X),16.8,44.6,38.7,799,269,530,87,493,70,423,219,537,87,450,56,394,0,262,0,43,14,29,219,148,651,367,432,0,780,0,0,0,0,19,0,0,44468,580,13,381,186,31.1,33.7,66.3,10.9,61.7,8.8,52.9,27.4,67.2,10.9,56.3,7,49.3,0,32.8,0,5.4,1.8,3.6,27.4,18.5,81.5,45.9,54.1,0,97.6,0,0,0,0,2.4,0,0,(X),(X),2.2,65.7,32.1,1771,775,996,315,281,61,220,1175,166,109,57,42,15,0,1605,206,224,19,205,1175,439,1332,291,1480,0,1731,23,0,0,0,17,23,0,43976,596,184,143,269,68.9,43.8,56.2,17.8,15.9,3.4,12.4,66.3,9.4,6.2,3.2,2.4,0.8,0,90.6,11.6,12.6,1.1,11.6,66.3,24.8,75.2,16.4,83.6,0,97.7,1.3,0,0,0,1,1.3,0,(X),(X),30.9,24,45.1
1400000US42101010200,Census Tract 102; Philadelphia County; Pennsylvania,1473,575,898,239,600,40,560,634,558,74,467,37,430,17,915,165,133,3,130,617,628,845,473,1000,53,1412,0,0,7,0,1,73,9,29375,839,283,247,309,(X),39,61,16.2,40.7,2.7,38,43,37.9,5,31.7,2.5,29.2,1.2,62.1,11.2,9,0.2,8.8,41.9,42.6,57.4,32.1,67.9,3.6,95.9,0,0,0.5,0,0.1,5,0.6,(X),(X),33.7,29.4,36.8,717,257,460,0,389,0,389,328,345,0,328,0,328,17,372,0,61,0,61,311,469,248,250,467,0,716,0,0,0,0,1,0,0,11784,389,181,107,101,48.7,35.8,64.2,0,54.3,0,54.3,45.7,48.1,0,45.7,0,45.7,2.4,51.9,0,8.5,0,8.5,43.4,65.4,34.6,34.9,65.1,0,99.9,0,0,0,0,0.1,0,0,(X),(X),46.5,27.5,26,756,318,438,239,211,40,171,306,213,74,139,37,102,0,543,165,72,3,69,306,159,597,223,533,53,696,0,0,7,0,0,73,9,52832,450,102,140,208,51.3,42.1,57.9,31.6,27.9,5.3,22.6,40.5,28.2,9.8,18.4,4.9,13.5,0,71.8,21.8,9.5,0.4,9.1,40.5,21,79,29.5,70.5,7,92.1,0,0,0.9,0,0,9.7,1.2,(X),(X),22.7,31.1,46.2
